|6.6.6
peridotite_stx11_1.tab                                                                              
           2
P(bar)  
   10.000000000000000     
   1515.0505050505051     
         100
T(K)    
   800.00000000000000     
   14.141414141414142     
         100
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  30311.0        870.707        3423.83        8.33335        4.73717     
  31826.1        870.707        3427.91        8.34683        4.74086     
  33341.1        870.707        3431.88        8.35995        4.74473     
  34856.2        870.707        3435.78        8.37285        4.74869     
  36371.2        870.707        3439.76        8.38609        4.75264     
  37886.3        870.707        3443.65        8.39884        4.75642     
  39401.3        870.707        3447.57        8.41186        4.76042     
  40916.4        870.707        3451.45        8.42465        4.76434     
  42431.4        870.707        3455.28        8.43710        4.76773     
  43946.5        870.707        3459.12        8.44964        4.77139     
  45461.5        870.707        3462.95        8.46218        4.77515     
  46976.6        870.707        3466.75        8.47463        4.77886     
  48491.6        870.707        3470.53        8.48700        4.78254     
  50006.7        870.707        3474.32        8.49944        4.78631     
  51521.7        870.707        3478.07        8.51164        4.78993     
  53036.8        870.707        3481.83        8.52396        4.79370     
  54551.8        870.707        3485.56        8.53609        4.79731     
  56066.9        870.707        3489.28        8.54822        4.80095     
  57581.9        870.707        3492.99        8.56034        4.80464     
  59097.0        870.707        3496.69        8.57295        4.80903     
  60612.0        870.707        3500.39        8.58543        4.81328     
  62127.1        870.707        3504.07        8.59763        4.81723     
  63642.1        870.707        3507.71        8.60929        4.82054     
  65157.2        870.707        3511.29        8.61960        4.82225     
  66672.2        870.707        3514.90        8.63130        4.82580     
  68187.3        870.707        3518.53        8.64298        4.82928     
  69702.3        870.707        3522.18        8.65500        4.83319     
  71217.4        870.707        3525.74        8.66618        4.83619     
  72732.4        870.707        3537.54        8.71056        4.87198     
  74247.5        870.707        3542.66        8.72828        4.88189     
  75762.5        870.707        3546.20        8.73975        4.88579     
  77277.6        870.707        3549.79        8.75178        4.89034     
  78792.6        870.707        3553.23        8.76216        4.89299     
  80307.7        870.707        3556.78        8.77385        4.89722     
  81822.7        870.707        3560.28        8.78520        4.90107     
  83337.8        870.707        3563.81        8.79667        4.90508     
  84852.8        870.707        3567.28        8.80797        4.90896     
  86367.9        870.707        3570.76        8.81906        4.91259     
  87882.9        870.707        3574.19        8.82984        4.91589     
  89398.0        870.707        3577.66        8.84099        4.91965     
  90913.0        870.707        3581.13        8.85213        4.92340     
  92428.1        870.707        3584.61        8.86337        4.92727     
  93943.1        870.707        3588.05        8.87454        4.93118     
  95458.2        870.707        3591.45        8.88527        4.93457     
  96973.2        870.707        3594.87        8.89611        4.93810     
  98488.3        870.707        3598.28        8.90700        4.94171     
  100003.        870.707        3603.25        8.92481        4.94973     
  101518.        870.707        3609.62        8.94852        4.96127     
  103033.        870.707        3615.25        8.96909        4.97082     
  104548.        870.707        3625.53        9.00715        4.99207     
  106064.        870.707        3635.47        9.04459        5.01267     
  107579.        870.707        3643.61        9.07473        5.02861     
  109094.        870.707        3649.81        9.09727        5.03960     
  110609.        870.707        3657.86        9.12772        5.05567     
  112124.        870.707        3667.64        9.16465        5.07612     
  113639.        870.707        3676.35        9.19772        5.09409     
  115154.        870.707        3757.87        9.51536        5.30639     
  116669.        870.707        3762.30        9.53249        5.31391     
  118184.        870.707        3767.12        9.55145        5.32234     
  119699.        870.707        3773.04        9.57420        5.33335     
  121214.        870.707        3782.07        9.60601        5.35075     
  122729.        870.707        3786.81        9.62380        5.35876     
  124244.        870.707        3797.42        9.66105        5.37957     
  125759.        870.707        3804.16        9.68548        5.39187     
  127274.        870.707        3811.12        9.71042        5.40464     
  128789.        870.707        3816.46        9.73176        5.41473     
  130304.        870.707        3823.58        9.75858        5.42848     
  131819.        870.707        3875.33        9.93686        5.54035     
  133334.        870.707        3890.16        9.99003        5.57376     
  134849.        870.707        3901.57        10.0335        5.60212     
  136365.        870.707        3909.30        10.0677        5.62613     
  137880.        870.707        3916.22        10.0974        5.64653     
  139395.        870.707        3922.85        10.1253        5.66560     
  140910.        870.707        3929.94        10.1562        5.68718     
  142425.        870.707        3936.53        10.1848        5.70681     
  143940.        870.707        3943.79        10.2162        5.72911     
  145455.        870.707        3950.44        10.2448        5.74901     
  146970.        870.707        3953.87        10.2560        5.75458     
  148485.        870.707        3956.44        10.2634        5.75677     
