|6.6.6
peridotite_hpha02_1.tab                                                                             
           2
P(bar)  
   10.000000000000000     
   1515.0505050505051     
         100
T(K)    
   800.00000000000000     
   14.141414141414142     
         100
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  30311.0        870.707        3413.03        8.33856        4.77590     
  31826.1        870.707        3417.74        8.35388        4.78146     
  33341.1        870.707        3421.98        8.36763        4.78709     
  34856.2        870.707        3425.76        8.37967        4.79210     
  36371.2        870.707        3430.10        8.39378        4.79770     
  37886.3        870.707        3434.16        8.40686        4.80294     
  39401.3        870.707        3438.29        8.42021        4.80808     
  40916.4        870.707        3442.29        8.43309        4.81335     
  42431.4        870.707        3446.38        8.44631        4.81844     
  43946.5        870.707        3450.49        8.45962        4.82369     
  45461.5        870.707        3454.45        8.47238        4.82875     
  46976.6        870.707        3458.39        8.48506        4.83377     
  48491.6        870.707        3462.31        8.49766        4.83874     
  50006.7        870.707        3466.16        8.51008        4.84386     
  51521.7        870.707        3470.10        8.52274        4.84880     
  53036.8        870.707        3473.94        8.53509        4.85405     
  54551.8        870.707        3477.82        8.54758        4.85899     
  56066.9        870.707        3481.65        8.55993        4.86404     
  57581.9        870.707        3485.46        8.57224        4.86873     
  59097.0        870.707        3489.29        8.58466        4.87379     
  60612.0        870.707        3493.09        8.59694        4.87878     
  62127.1        870.707        3496.88        8.60917        4.88374     
  63642.1        870.707        3500.65        8.62132        4.88862     
  65157.2        870.707        3504.41        8.63343        4.89348     
  66672.2        870.707        3508.15        8.64550        4.89836     
  68187.3        870.707        3511.87        8.65753        4.90323     
  69702.3        870.707        3515.58        8.66954        4.90809     
  71217.4        870.707        3519.28        8.68155        4.91297     
  72732.4        870.707        3522.97        8.69352        4.91785     
  74247.5        870.707        3526.66        8.70547        4.92275     
  75762.5        870.707        3530.35        8.71744        4.92783     
  77277.6        870.707        3534.01        8.72929        4.93260     
  78792.6        870.707        3537.64        8.74112        4.93739     
  80307.7        870.707        3541.30        8.75299        4.94238     
  81822.7        870.707        3544.89        8.76466        4.94696     
  83337.8        870.707        3548.50        8.77643        4.95179     
  84852.8        870.707        3552.11        8.78817        4.95662     
  86367.9        870.707        3555.70        8.79986        4.96141     
  87882.9        870.707        3559.28        8.81151        4.96620     
  89398.0        870.707        3562.85        8.82316        4.97100     
  90913.0        870.707        3566.41        8.83478        4.97580     
  92428.1        870.707        3569.96        8.84638        4.98058     
  93943.1        870.707        3573.50        8.85793        4.98534     
  95458.2        870.707        3577.02        8.86945        4.99009     
  96973.2        870.707        3580.54        8.88095        4.99485     
  98488.3        870.707        3584.05        8.89243        4.99960     
  100003.        870.707        3587.55        8.90388        5.00434     
  101518.        870.707        3591.04        8.91531        5.00908     
  103033.        870.707        3594.51        8.92672        5.01381     
  104548.        870.707        3597.98        8.93811        5.01855     
  106064.        870.707        3601.49        8.94960        5.02353     
  107579.        870.707        3604.90        8.96083        5.02803     
  109094.        870.707        3608.36        8.97218        5.03283     
  110609.        870.707        3611.81        8.98350        5.03763     
  112124.        870.707        3615.18        8.99467        5.04206     
  113639.        870.707        3618.59        9.00590        5.04674     
  115154.        870.707        3621.99        9.01710        5.05139     
  116669.        870.707        3625.39        9.02829        5.05608     
  118184.        870.707        3628.77        9.03945        5.06073     
  119699.        870.707        3632.14        9.05059        5.06538     
  121214.        870.707        3635.51        9.06169        5.07000     
  122729.        870.707        3638.86        9.07277        5.07462     
  124244.        870.707        3642.21        9.08385        5.07926     
  125759.        870.707        3645.55        9.09492        5.08390     
  127274.        870.707        3648.88        9.10596        5.08854     
  128789.        870.707        3652.21        9.11698        5.09317     
  130304.        870.707        3655.52        9.12797        5.09781     
  131819.        870.707        3658.83        9.13894        5.10241     
  133334.        870.707        3662.12        9.14989        5.10699     
  134849.        870.707        3665.43        9.16088        5.11171     
  136365.        870.707        3668.72        9.17179        5.11631     
  137880.        870.707        3671.98        9.18265        5.12083     
  139395.        870.707        3675.24        9.19350        5.12538     
  140910.        870.707        3708.17        9.28172        5.20412     
  142425.        870.707        3711.95        9.29405        5.21029     
  143940.        870.707        3716.07        9.30767        5.21752     
  145455.        870.707        3720.18        9.32139        5.22467     
  146970.        870.707        3723.78        9.33291        5.23037     
  148485.        870.707        3727.70        9.34577        5.23701     
