|6.6.6
dunite_hpha02_1.tab                                                                                 
           2
P(bar)  
   10.000000000000000     
   1515.0505050505051     
         100
T(K)    
   800.00000000000000     
   14.141414141414142     
         100
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  22735.8        870.707        3306.88        8.28263        4.76512     
  24250.8        870.707        3310.99        8.29531        4.77007     
  25765.9        870.707        3315.25        8.30820        4.77515     
  27280.9        870.707        3319.38        8.32088        4.78014     
  28796.0        870.707        3323.52        8.33354        4.78511     
  30311.0        870.707        3327.57        8.34608        4.79005     
  31826.1        870.707        3331.71        8.35874        4.79506     
  33341.1        870.707        3335.75        8.37123        4.79999     
  34856.2        870.707        3339.71        8.38357        4.80482     
  36371.2        870.707        3343.74        8.39601        4.80974     
  37886.3        870.707        3347.72        8.40837        4.81463     
  39401.3        870.707        3351.70        8.42073        4.81952     
  40916.4        870.707        3355.65        8.43299        4.82438     
  42431.4        870.707        3359.59        8.44527        4.82925     
  43946.5        870.707        3363.54        8.45751        4.83411     
  45461.5        870.707        3367.44        8.46970        4.83895     
  46976.6        870.707        3371.33        8.48184        4.84378     
  48491.6        870.707        3375.20        8.49396        4.84861     
  50006.7        870.707        3379.06        8.50603        4.85342     
  51521.7        870.707        3382.90        8.51808        4.85825     
  53036.8        870.707        3386.74        8.53011        4.86306     
  54551.8        870.707        3390.56        8.54210        4.86786     
  56066.9        870.707        3394.37        8.55406        4.87266     
  57581.9        870.707        3398.16        8.56598        4.87742     
  59097.0        870.707        3401.94        8.57787        4.88219     
  60612.0        870.707        3405.71        8.58974        4.88697     
  62127.1        870.707        3409.46        8.60158        4.89175     
  63642.1        870.707        3413.21        8.61339        4.89650     
  65157.2        870.707        3416.94        8.62518        4.90126     
  66672.2        870.707        3420.66        8.63693        4.90602     
  68187.3        870.707        3424.39        8.64858        4.91074     
  69702.3        870.707        3428.08        8.66028        4.91548     
  71217.4        870.707        3431.76        8.67194        4.92019     
  72732.4        870.707        3435.43        8.68358        4.92493     
  74247.5        870.707        3439.08        8.69518        4.92964     
  75762.5        870.707        3442.73        8.70680        4.93437     
  77277.6        870.707        3446.37        8.71834        4.93905     
  78792.6        870.707        3449.99        8.72986        4.94375     
  80307.7        870.707        3453.60        8.74138        4.94845     
  81822.7        870.707        3457.18        8.75274        4.95297     
  83337.8        870.707        3460.79        8.76430        4.95780     
  84852.8        870.707        3464.37        8.77573        4.96248     
  86367.9        870.707        3467.93        8.78714        4.96716     
  87882.9        870.707        3471.49        8.79850        4.97181     
  89398.0        870.707        3475.03        8.80983        4.97644     
  90913.0        870.707        3478.57        8.82117        4.98111     
  92428.1        870.707        3482.09        8.83246        4.98574     
  93943.1        870.707        3485.60        8.84372        4.99037     
  95458.2        870.707        3489.10        8.85497        4.99500     
  96973.2        870.707        3492.59        8.86618        4.99961     
  98488.3        870.707        3496.07        8.87738        5.00423     
  100003.        870.707        3499.54        8.88857        5.00885     
  101518.        870.707        3503.00        8.89970        5.01344     
  103033.        870.707        3506.45        8.91081        5.01804     
  104548.        870.707        3509.89        8.92191        5.02264     
  106064.        870.707        3513.32        8.93298        5.02721     
  107579.        870.707        3516.74        8.94403        5.03179     
  109094.        870.707        3520.15        8.95506        5.03636     
  110609.        870.707        3523.55        8.96606        5.04093     
  112124.        870.707        3526.94        8.97706        5.04551     
  113639.        870.707        3530.32        8.98802        5.05006     
  115154.        870.707        3533.69        8.99893        5.05460     
  116669.        870.707        3537.05        9.00985        5.05915     
  118184.        870.707        3540.40        9.02074        5.06369     
  119699.        870.707        3543.74        9.03160        5.06821     
  121214.        870.707        3547.07        9.04245        5.07274     
  122729.        870.707        3550.39        9.05324        5.07723     
  124244.        870.707        3553.71        9.06406        5.08177     
  125759.        870.707        3557.01        9.07482        5.08625     
  127274.        870.707        3560.30        9.08557        5.09076     
  128789.        870.707        3563.59        9.09630        5.09524     
  130304.        870.707        3566.86        9.10700        5.09972     
  131819.        870.707        3570.13        9.11769        5.10420     
  133334.        870.707        3573.39        9.12837        5.10870     
  134849.        870.707        3576.64        9.13903        5.11319     
  136365.        870.707        3579.88        9.14965        5.11765     
  137880.        870.707        3583.11        9.16025        5.12211     
  139395.        870.707        3586.34        9.17083        5.12656     
  140910.        870.707        3608.14        9.23083        5.17914     
  142425.        870.707        3611.31        9.24079        5.18349     
  143940.        870.707        3614.49        9.25087        5.18795     
  145455.        870.707        3617.65        9.26089        5.19235     
  146970.        870.707        3620.81        9.27084        5.19672     
  148485.        870.707        3623.96        9.28081        5.20112     
