|6.6.6
dunite_hp02_1.tab                                                                                   
           2
P(bar)  
   10.000000000000000     
   1515.0505050505051     
         100
T(K)    
   800.00000000000000     
   14.141414141414142     
         100
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  65157.2        1521.21        3345.92        8.31042        4.67354     
  66672.2        1521.21        3349.92        8.32237        4.67907     
  68187.3        1521.21        3353.89        8.33420        4.68455     
  69702.3        1521.21        3357.87        8.34613        4.69009     
  71217.4        1521.21        3361.81        8.35793        4.69556     
  72732.4        1521.21        3365.75        8.36975        4.70105     
  74247.5        1521.21        3369.70        8.38165        4.70658     
  75762.5        1521.21        3373.60        8.39329        4.71203     
  77277.6        1521.21        3377.51        8.40511        4.71752     
  78792.6        1521.21        3381.39        8.41678        4.72296     
  80307.7        1521.21        3385.26        8.42847        4.72839     
  81822.7        1521.21        3389.12        8.44012        4.73382     
  83337.8        1521.21        3392.95        8.45173        4.73921     
  84852.8        1521.21        3396.78        8.46332        4.74461     
  86367.9        1521.21        3400.60        8.47489        4.75000     
  87882.9        1521.21        3404.40        8.48644        4.75537     
  89398.0        1521.21        3408.19        8.49794        4.76074     
  90913.0        1521.21        3411.96        8.50942        4.76609     
  92428.1        1521.21        3415.72        8.52087        4.77142     
  93943.1        1521.21        3419.47        8.53232        4.77677     
  95458.2        1521.21        3423.21        8.54374        4.78210     
  96973.2        1521.21        3426.93        8.55511        4.78741     
  98488.3        1521.21        3430.64        8.56645        4.79270     
  100003.        1521.21        3434.34        8.57778        4.79799     
  101518.        1521.21        3438.03        8.58910        4.80329     
  103033.        1521.21        3441.71        8.60041        4.80858     
  104548.        1521.21        3445.38        8.61167        4.81385     
  106064.        1521.21        3449.02        8.62285        4.81908     
  107579.        1521.21        3452.66        8.63407        4.82433     
  109094.        1521.21        3456.29        8.64525        4.82957     
  110609.        1521.21        3459.90        8.65642        4.83481     
  112124.        1521.21        3463.51        8.66756        4.84002     
  113639.        1521.21        3467.10        8.67869        4.84524     
  115154.        1521.21        3470.69        8.68979        4.85045     
  116669.        1521.21        3474.26        8.70086        4.85564     
  118184.        1521.21        3477.82        8.71190        4.86083     
  119699.        1521.21        3481.37        8.72292        4.86600     
  121214.        1521.21        3484.91        8.73392        4.87117     
  122729.        1521.21        3488.43        8.74490        4.87632     
  124244.        1521.21        3491.95        8.75586        4.88147     
  125759.        1521.21        3495.46        8.76679        4.88661     
  127274.        1521.21        3498.95        8.77771        4.89175     
  128789.        1521.21        3502.44        8.78860        4.89687     
  130304.        1521.21        3505.91        8.79947        4.90199     
  131819.        1521.21        3509.38        8.81031        4.90709     
  133334.        1521.21        3512.83        8.82114        4.91219     
  134849.        1521.21        3516.27        8.83195        4.91728     
  136365.        1521.21        3519.71        8.84273        4.92236     
  137880.        1521.21        3523.13        8.85349        4.92744     
  139395.        1521.21        3526.55        8.86426        4.93252     
  140910.        1521.21        3529.96        8.87501        4.93759     
  142425.        1521.21        3533.35        8.88573        4.94266     
  143940.        1521.21        3536.74        8.89641        4.94770     
  145455.        1521.21        3540.11        8.90707        4.95273     
  146970.        1521.21        3543.48        8.91772        4.95776     
  148485.        1521.21        3546.83        8.92834        4.96278     
  150000.        1521.21        3550.18        8.93894        4.96778     
  10.0000        1535.35        3146.45        6.84101        3.11376     
  1525.05        1535.35        3151.42        6.85462        3.11899     
  3040.10        1535.35        3156.35        6.86772        3.12343     
  4555.15        1535.35        3161.29        6.87898        3.12733     
  6070.20        1535.35        3166.05        6.89184        3.13168     
  7585.25        1535.35        3171.31        7.79756        4.42835     
  9100.30        1535.35        3176.05        7.81128        4.43495     
  10615.4        1535.35        3180.83        7.82498        4.44152     
  12130.4        1535.35        3185.60        7.83863        4.44806     
  13645.5        1535.35        3190.34        7.85221        4.45428     
  15160.5        1535.35        3195.04        7.86573        4.46075     
  16675.6        1535.35        3199.68        7.87918        4.46717     
  18190.6        1535.35        3204.29        7.89258        4.47357     
  19705.7        1535.35        3208.93        7.90594        4.47993     
  21220.7        1535.35        3213.53        7.91925        4.48626     
  22735.8        1535.35        3218.13        7.93252        4.49257     
  24250.8        1535.35        3222.67        7.94572        4.49884     
  25765.9        1535.35        3234.17        7.98003        4.51930     
  27280.9        1535.35        3238.59        7.99265        4.52507     
  28796.0        1535.35        3242.99        8.00525        4.53082     
  30311.0        1535.35        3247.36        8.01782        4.53657     
  31826.1        1535.35        3251.73        8.03036        4.54231     
  33341.1        1535.35        3256.07        8.04286        4.54803     
