|6.6.6
peridotite_hp02_1.tab                                                                               
           2
P(bar)  
   10.000000000000000     
   1515.0505050505051     
         100
T(K)    
   800.00000000000000     
   14.141414141414142     
         100
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  30311.0        870.707        3413.03        8.31053        4.73864     
  31826.1        870.707        3417.78        8.32570        4.74489     
  33341.1        870.707        3422.00        8.33834        4.75047     
  34856.2        870.707        3425.76        8.34875        4.75521     
  36371.2        870.707        3430.11        8.36210        4.76111     
  37886.3        870.707        3434.16        8.37406        4.76638     
  39401.3        870.707        3438.30        8.38651        4.77171     
  40916.4        870.707        3442.30        8.39829        4.77719     
  42431.4        870.707        3446.39        8.41057        4.78229     
  43946.5        870.707        3450.49        8.42293        4.78753     
  45461.5        870.707        3454.45        8.43467        4.79271     
  46976.6        870.707        3458.39        8.44636        4.79790     
  48491.6        870.707        3462.32        8.45801        4.80309     
  50006.7        870.707        3466.16        8.46928        4.80823     
  51521.7        870.707        3470.12        8.48114        4.81347     
  53036.8        870.707        3473.95        8.49239        4.81878     
  54551.8        870.707        3477.82        8.50394        4.82385     
  56066.9        870.707        3481.65        8.51530        4.82905     
  57581.9        870.707        3485.47        8.52669        4.83390     
  59097.0        870.707        3489.29        8.53805        4.83889     
  60612.0        870.707        3493.08        8.54935        4.84397     
  62127.1        870.707        3496.86        8.56064        4.84906     
  63642.1        870.707        3500.64        8.57193        4.85417     
  65157.2        870.707        3504.41        8.58321        4.85928     
  66672.2        870.707        3508.15        8.59437        4.86432     
  68187.3        870.707        3511.87        8.60548        4.86933     
  69702.3        870.707        3515.58        8.61659        4.87434     
  71217.4        870.707        3519.28        8.62768        4.87938     
  72732.4        870.707        3522.97        8.63876        4.88441     
  74247.5        870.707        3526.66        8.64982        4.88947     
  75762.5        870.707        3530.34        8.66090        4.89476     
  77277.6        870.707        3534.01        8.67194        4.89975     
  78792.6        870.707        3537.64        8.68289        4.90469     
  80307.7        870.707        3541.30        8.69396        4.90994     
  81822.7        870.707        3544.89        8.70471        4.91457     
  83337.8        870.707        3548.50        8.71566        4.91959     
  84852.8        870.707        3552.11        8.72658        4.92460     
  86367.9        870.707        3555.70        8.73743        4.92957     
  87882.9        870.707        3559.28        8.74827        4.93453     
  89398.0        870.707        3562.85        8.75909        4.93952     
  90913.0        870.707        3566.41        8.76990        4.94451     
  92428.1        870.707        3569.96        8.78068        4.94950     
  93943.1        870.707        3573.50        8.79143        4.95445     
  95458.2        870.707        3577.02        8.80216        4.95940     
  96973.2        870.707        3580.54        8.81287        4.96434     
  98488.3        870.707        3584.05        8.82355        4.96927     
  100003.        870.707        3587.54        8.83422        4.97420     
  101518.        870.707        3591.03        8.84488        4.97915     
  103033.        870.707        3594.51        8.85551        4.98409     
  104548.        870.707        3597.98        8.86614        4.98906     
  106064.        870.707        3601.49        8.87692        4.99442     
  107579.        870.707        3604.90        8.88731        4.99896     
  109094.        870.707        3608.36        8.89795        5.00408     
  110609.        870.707        3611.80        8.90856        5.00913     
  112124.        870.707        3615.18        8.91888        5.01359     
  113639.        870.707        3618.59        8.92937        5.01851     
  115154.        870.707        3621.99        8.93983        5.02338     
  116669.        870.707        3625.39        8.95029        5.02832     
  118184.        870.707        3628.77        8.96072        5.03321     
  119699.        870.707        3632.14        8.97113        5.03808     
  121214.        870.707        3635.51        8.98151        5.04291     
  122729.        870.707        3638.86        8.99187        5.04775     
  124244.        870.707        3642.21        9.00222        5.05262     
  125759.        870.707        3645.55        9.01256        5.05750     
  127274.        870.707        3648.88        9.02288        5.06238     
  128789.        870.707        3652.21        9.03320        5.06727     
  130304.        870.707        3655.52        9.04350        5.07215     
  131819.        870.707        3658.83        9.05376        5.07700     
  133334.        870.707        3662.13        9.06402        5.08190     
  134849.        870.707        3665.43        9.07430        5.08686     
  136365.        870.707        3668.72        9.08452        5.09171     
  137880.        870.707        3671.98        9.09466        5.09643     
  139395.        870.707        3675.24        9.10483        5.10124     
  140910.        870.707        3708.28        9.28837        5.20805     
  142425.        870.707        3711.95        9.30116        5.21512     
  143940.        870.707        3716.18        9.31679        5.22507     
  145455.        870.707        3720.29        9.33194        5.23429     
  146970.        870.707        3723.78        9.34386        5.24076     
  148485.        870.707        3727.70        9.35802        5.24925     
